"Plot Title: SM_G"
"#","Date Time, GMT-04:00","Temp, °C (LGR S/N: 21772975, SEN S/N: 21772975, LBL: Temp)","RH, % (LGR S/N: 21772975, SEN S/N: 21772975, LBL: RH)","DewPt, °C (LGR S/N: 21772975, SEN S/N: 21772975)","Max: Temperature, °C (LGR S/N: 21772975)","Min: Temperature, °C (LGR S/N: 21772975)","Avg: Temperature, °C (LGR S/N: 21772975)","Max: Relative Humidity, % (LGR S/N: 21772975)","Min: Relative Humidity, % (LGR S/N: 21772975)","Avg: Relative Humidity, % (LGR S/N: 21772975)"
6006,06/20/24 09:15:32 PM,24.901,81.661,21.575,,,,,,
6007,06/20/24 09:30:00 PM,,,,24.515,24.515,24.515,82.930,82.930,82.930
6008,06/20/24 09:30:32 PM,24.515,82.930,21.450,,,,,,
6009,06/20/24 09:45:00 PM,,,,24.129,24.129,24.129,84.469,84.469,84.469
6010,06/20/24 09:45:32 PM,24.129,84.469,21.373,,,,,,
6011,06/20/24 10:00:00 PM,,,,23.700,23.700,23.700,85.690,85.690,85.690
6012,06/20/24 10:00:32 PM,23.700,85.690,21.186,,,,,,
6013,06/20/24 10:15:00 PM,,,,23.399,23.399,23.399,86.960,86.960,86.960
6014,06/20/24 10:15:32 PM,23.399,86.960,21.131,,,,,,
6015,06/20/24 10:30:00 PM,,,,23.142,23.142,23.142,88.278,88.278,88.278
6016,06/20/24 10:30:32 PM,23.142,88.278,21.123,,,,,,
6017,06/20/24 10:45:00 PM,,,,22.842,22.842,22.842,89.475,89.475,89.475
6018,06/20/24 10:45:32 PM,22.842,89.475,21.047,,,,,,
6019,06/20/24 11:00:00 PM,,,,22.541,22.541,22.541,90.916,90.916,90.916
6020,06/20/24 11:00:32 PM,22.541,90.916,21.010,,,,,,
6021,06/20/24 11:15:00 PM,,,,22.284,22.284,22.284,91.111,91.111,91.111
6022,06/20/24 11:15:32 PM,22.284,91.111,20.790,,,,,,
6023,06/20/24 11:30:00 PM,,,,22.112,22.112,22.112,91.795,91.795,91.795
6024,06/20/24 11:30:32 PM,22.112,91.795,20.742,,,,,,
6025,06/20/24 11:45:00 PM,,,,21.855,21.855,21.855,92.454,92.454,92.454
6026,06/20/24 11:45:32 PM,21.855,92.454,20.603,,,,,,
6027,06/21/24 12:00:00 AM,,,,21.683,21.683,21.683,92.650,92.650,92.650
6028,06/21/24 12:00:32 AM,21.683,92.650,20.468,,,,,,
6029,06/21/24 12:15:00 AM,,,,21.555,21.555,21.555,93.187,93.187,93.187
6030,06/21/24 12:15:32 AM,21.555,93.187,20.434,,,,,,
6031,06/21/24 12:30:00 AM,,,,21.340,21.340,21.340,93.773,93.773,93.773
6032,06/21/24 12:30:32 AM,21.340,93.773,20.322,,,,,,
6033,06/21/24 12:45:00 AM,,,,21.254,21.254,21.254,94.115,94.115,94.115
6034,06/21/24 12:45:32 AM,21.254,94.115,20.296,,,,,,
6035,06/21/24 01:00:00 AM,,,,21.040,21.040,21.040,94.457,94.457,94.457
6036,06/21/24 01:00:32 AM,21.040,94.457,20.142,,,,,,
6037,06/21/24 01:15:00 AM,,,,20.868,20.868,20.868,94.530,94.530,94.530
6038,06/21/24 01:15:32 AM,20.868,94.530,19.984,,,,,,
6039,06/21/24 01:30:00 AM,,,,20.740,20.740,20.740,94.945,94.945,94.945
6040,06/21/24 01:30:32 AM,20.740,94.945,19.926,,,,,,
6041,06/21/24 01:45:00 AM,,,,20.568,20.568,20.568,94.945,94.945,94.945
6042,06/21/24 01:45:32 AM,20.568,94.945,19.756,,,,,,
6043,06/21/24 02:00:00 AM,,,,20.439,20.439,20.439,95.214,95.214,95.214
6044,06/21/24 02:00:32 AM,20.439,95.214,19.673,,,,,,
6045,06/21/24 02:15:00 AM,,,,20.311,20.311,20.311,95.580,95.580,95.580
6046,06/21/24 02:15:32 AM,20.311,95.580,19.607,,,,,,
6047,06/21/24 02:30:00 AM,,,,20.225,20.225,20.225,95.482,95.482,95.482
6048,06/21/24 02:30:32 AM,20.225,95.482,19.505,,,,,,
6049,06/21/24 02:45:00 AM,,,,20.053,20.053,20.053,95.775,95.775,95.775
6050,06/21/24 02:45:32 AM,20.053,95.775,19.383,,,,,,
6051,06/21/24 03:00:00 AM,,,,19.882,19.882,19.882,95.995,95.995,95.995
6052,06/21/24 03:00:32 AM,19.882,95.995,19.249,,,,,,
6053,06/21/24 03:15:00 AM,,,,19.796,19.796,19.796,96.679,96.679,96.679
6054,06/21/24 03:15:32 AM,19.796,96.679,19.278,,,,,,
6055,06/21/24 03:30:00 AM,,,,19.753,19.753,19.753,96.557,96.557,96.557
6056,06/21/24 03:30:32 AM,19.753,96.557,19.215,,,,,,
6057,06/21/24 03:45:00 AM,,,,19.624,19.624,19.624,96.654,96.654,96.654
6058,06/21/24 03:45:32 AM,19.624,96.654,19.103,,,,,,
6059,06/21/24 04:00:00 AM,,,,19.538,19.538,19.538,96.703,96.703,96.703
6060,06/21/24 04:00:32 AM,19.538,96.703,19.025,,,,,,
6061,06/21/24 04:15:00 AM,,,,19.367,19.367,19.367,97.045,97.045,97.045
6062,06/21/24 04:15:32 AM,19.367,97.045,18.911,,,,,,
6063,06/21/24 04:30:00 AM,,,,19.281,19.281,19.281,97.070,97.070,97.070
6064,06/21/24 04:30:32 AM,19.281,97.070,18.829,,,,,,
6065,06/21/24 04:45:00 AM,,,,19.195,19.195,19.195,97.070,97.070,97.070
6066,06/21/24 04:45:32 AM,19.195,97.070,18.744,,,,,,
6067,06/21/24 05:00:00 AM,,,,19.152,19.152,19.152,97.045,97.045,97.045
6068,06/21/24 05:00:32 AM,19.152,97.045,18.697,,,,,,
6069,06/21/24 05:15:00 AM,,,,19.066,19.066,19.066,96.947,96.947,96.947
6070,06/21/24 05:15:32 AM,19.066,96.947,18.595,,,,,,
6071,06/21/24 05:30:00 AM,,,,18.895,18.895,18.895,97.094,97.094,97.094
6072,06/21/24 05:30:32 AM,18.895,97.094,18.448,,,,,,
6073,06/21/24 05:45:00 AM,,,,18.766,18.766,18.766,97.485,97.485,97.485
6074,06/21/24 05:45:32 AM,18.766,97.485,18.384,,,,,,
6075,06/21/24 06:00:00 AM,,,,18.723,18.723,18.723,97.411,97.411,97.411
6076,06/21/24 06:00:32 AM,18.723,97.411,18.329,,,,,,
6077,06/21/24 06:15:00 AM,,,,18.637,18.637,18.637,97.363,97.363,97.363
6078,06/21/24 06:15:32 AM,18.637,97.363,18.235,,,,,,
6079,06/21/24 06:30:00 AM,,,,18.509,18.509,18.509,97.729,97.729,97.729
6080,06/21/24 06:30:32 AM,18.509,97.729,18.166,,,,,,
6081,06/21/24 06:45:00 AM,,,,18.466,18.466,18.466,97.924,97.924,97.924
6082,06/21/24 06:45:32 AM,18.466,97.924,18.155,,,,,,
6083,06/21/24 07:00:00 AM,,,,18.466,18.466,18.466,97.778,97.778,97.778
6084,06/21/24 07:00:32 AM,18.466,97.778,18.132,,,,,,
6085,06/21/24 07:15:00 AM,,,,18.509,18.509,18.509,97.827,97.827,97.827
6086,06/21/24 07:15:32 AM,18.509,97.827,18.182,,,,,,
6087,06/21/24 07:30:00 AM,,,,18.723,18.723,18.723,97.509,97.509,97.509
6088,06/21/24 07:30:32 AM,18.723,97.509,18.345,,,,,,
6089,06/21/24 07:45:00 AM,,,,18.938,18.938,18.938,97.143,97.143,97.143
6090,06/21/24 07:45:32 AM,18.938,97.143,18.499,,,,,,
6091,06/21/24 08:00:00 AM,,,,19.281,19.281,19.281,97.289,97.289,97.289
6092,06/21/24 08:00:32 AM,19.281,97.289,18.865,,,,,,
6093,06/21/24 08:15:00 AM,,,,19.839,19.839,19.839,97.216,97.216,97.216
6094,06/21/24 08:15:32 AM,19.839,97.216,19.410,,,,,,
6095,06/21/24 08:30:00 AM,,,,20.311,20.311,20.311,97.118,97.118,97.118
6096,06/21/24 08:30:32 AM,20.311,97.118,19.865,,,,,,
6097,06/21/24 08:45:00 AM,,,,20.997,20.997,20.997,96.850,96.850,96.850
6098,06/21/24 08:45:32 AM,20.997,96.850,20.505,,,,,,
6099,06/21/24 09:00:00 AM,,,,21.769,21.769,21.769,94.530,94.530,94.530
6100,06/21/24 09:00:32 AM,21.769,94.530,20.879,,,,,,
6101,06/21/24 09:15:00 AM,,,,22.713,22.713,22.713,91.136,91.136,91.136
6102,06/21/24 09:15:32 AM,22.713,91.136,21.220,,,,,,
6103,06/21/24 09:30:00 AM,,,,23.828,23.828,23.828,87.692,87.692,87.692
6104,06/21/24 09:30:32 AM,23.828,87.692,21.691,,,,,,
6105,06/21/24 09:45:00 AM,,,,24.686,24.686,24.686,84.591,84.591,84.591
6106,06/21/24 09:45:32 AM,24.686,84.591,21.943,,,,,,
6107,06/21/24 10:00:00 AM,,,,25.544,25.544,25.544,81.001,81.001,81.001
6108,06/21/24 10:00:32 AM,25.544,81.001,22.070,,,,,,
6109,06/21/24 10:15:00 AM,,,,26.188,26.188,26.188,79.536,79.536,79.536
6110,06/21/24 10:15:32 AM,26.188,79.536,22.396,,,,,,
6111,06/21/24 10:30:00 AM,,,,27.003,27.003,27.003,72.869,72.869,72.869
6112,06/21/24 10:30:32 AM,27.003,72.869,21.746,,,,,,
6113,06/21/24 10:45:00 AM,,,,27.604,27.604,27.604,71.233,71.233,71.233
6114,06/21/24 10:45:32 AM,27.604,71.233,21.950,,,,,,
6115,06/21/24 11:00:00 AM,,,,28.118,28.118,28.118,66.178,66.178,66.178
6116,06/21/24 11:00:32 AM,28.118,66.178,21.236,,,,,,
6117,06/21/24 11:15:00 AM,,,,28.719,28.719,28.719,69.744,69.744,69.744
6118,06/21/24 11:15:32 AM,28.719,69.744,22.670,,,,,,
6119,06/21/24 11:30:00 AM,,,,29.105,29.105,29.105,67.057,67.057,67.057
6120,06/21/24 11:30:32 AM,29.105,67.057,22.390,,,,,,
6121,06/21/24 11:45:00 AM,,,,29.019,29.019,29.019,62.930,62.930,62.930
6122,06/21/24 11:45:32 AM,29.019,62.930,21.267,,,,,,
6123,06/21/24 12:00:00 PM,,,,28.033,28.033,28.033,65.739,65.739,65.739
6124,06/21/24 12:00:32 PM,28.033,65.739,21.045,,,,,,
6125,06/21/24 12:15:00 PM,,,,28.676,28.676,28.676,64.176,64.176,64.176
6126,06/21/24 12:15:32 PM,28.676,64.176,21.263,,,,,,
6127,06/21/24 12:30:00 PM,,,,29.320,29.320,29.320,64.347,64.347,64.347
6128,06/21/24 12:30:32 PM,29.320,64.347,21.915,,,,,,
6129,06/21/24 12:45:00 PM,,,,30.564,30.564,30.564,56.581,56.581,56.581
6130,06/21/24 12:45:32 PM,30.564,56.581,20.979,,,,,,
6131,06/21/24 01:00:00 PM,,,,30.907,30.907,30.907,52.576,52.576,52.576
6132,06/21/24 01:00:32 PM,30.907,52.576,20.104,,,,,,
6133,06/21/24 01:15:00 PM,,,,30.306,30.306,30.306,61.563,61.563,61.563
6134,06/21/24 01:15:32 PM,30.306,61.563,22.120,,,,,,
6135,06/21/24 01:30:00 PM,,,,30.993,30.993,30.993,55.800,55.800,55.800
6136,06/21/24 01:30:32 PM,30.993,55.800,21.151,,,,,,
6137,06/21/24 01:45:00 PM,,,,30.864,30.864,30.864,61.123,61.123,61.123
6138,06/21/24 01:45:32 PM,30.864,61.123,22.526,,,,,,
6139,06/21/24 02:00:00 PM,,,,30.135,30.135,30.135,59.341,59.341,59.341
6140,06/21/24 02:00:32 PM,30.135,59.341,21.356,,,,,,
6141,06/21/24 02:15:00 PM,,,,29.620,29.620,29.620,60.488,60.488,60.488
6142,06/21/24 02:15:32 PM,29.620,60.488,21.186,,,,,,
6143,06/21/24 02:30:00 PM,,,,30.435,30.435,30.435,58.730,58.730,58.730
6144,06/21/24 02:30:32 PM,30.435,58.730,21.468,,,,,,
6145,06/21/24 02:45:00 PM,,,,30.692,30.692,30.692,57.631,57.631,57.631
6146,06/21/24 02:45:32 PM,30.692,57.631,21.399,,,,,,
6147,06/21/24 03:00:00 PM,,,,31.550,31.550,31.550,52.698,52.698,52.698
6148,06/21/24 03:00:32 PM,31.550,52.698,20.736,,,,,,
6149,06/21/24 03:15:00 PM,,,,31.379,31.379,31.379,54.042,54.042,54.042
6150,06/21/24 03:15:32 PM,31.379,54.042,20.987,,,,,,
6151,06/21/24 03:30:00 PM,,,,32.022,32.022,32.022,49.963,49.963,49.963
6152,06/21/24 03:30:32 PM,32.022,49.963,20.304,,,,,,
6153,06/21/24 03:45:00 PM,,,,31.937,31.937,31.937,50.672,50.672,50.672
6154,06/21/24 03:45:32 PM,31.937,50.672,20.454,,,,,,
6155,06/21/24 04:00:00 PM,,,,32.451,32.451,32.451,50.842,50.842,50.842
6156,06/21/24 04:00:32 PM,32.451,50.842,20.981,,,,,,
6157,06/21/24 04:15:00 PM,,,,30.778,30.778,30.778,56.215,56.215,56.215
6158,06/21/24 04:15:32 PM,30.778,56.215,21.073,,,,,,
6159,06/21/24 04:30:00 PM,,,,31.121,31.121,31.121,54.628,54.628,54.628
6160,06/21/24 04:30:32 PM,31.121,54.628,20.924,,,,,,
6161,06/21/24 04:45:00 PM,,,,30.735,30.735,30.735,55.458,55.458,55.458
6162,06/21/24 04:45:32 PM,30.735,55.458,20.812,,,,,,
6163,06/21/24 05:00:00 PM,,,,31.164,31.164,31.164,55.824,55.824,55.824
6164,06/21/24 05:00:32 PM,31.164,55.824,21.318,,,,,,
6165,06/21/24 05:15:00 PM,,,,30.907,30.907,30.907,53.455,53.455,53.455
6166,06/21/24 05:15:32 PM,30.907,53.455,20.373,,,,,,
6167,06/21/24 05:30:00 PM,,,,30.864,30.864,30.864,56.117,56.117,56.117
6168,06/21/24 05:30:32 PM,30.864,56.117,21.124,,,,,,
6169,06/21/24 05:45:00 PM,,,,31.121,31.121,31.121,54.896,54.896,54.896
6170,06/21/24 05:45:32 PM,31.121,54.896,21.004,,,,,,
6171,06/21/24 06:00:00 PM,,,,31.250,31.250,31.250,55.507,55.507,55.507
6172,06/21/24 06:00:32 PM,31.250,55.507,21.304,,,,,,
6173,06/21/24 06:15:00 PM,,,,30.650,30.650,30.650,54.603,54.603,54.603
6174,06/21/24 06:15:32 PM,30.650,54.603,20.480,,,,,,
6175,06/21/24 06:30:00 PM,,,,30.650,30.650,30.650,57.534,57.534,57.534
6176,06/21/24 06:30:32 PM,30.650,57.534,21.331,,,,,,
6177,06/21/24 06:45:00 PM,,,,30.349,30.349,30.349,60.342,60.342,60.342
6178,06/21/24 06:45:32 PM,30.349,60.342,21.831,,,,,,
6179,06/21/24 07:00:00 PM,,,,30.092,30.092,30.092,57.289,57.289,57.289
6180,06/21/24 07:00:32 PM,30.092,57.289,20.742,,,,,,
6181,06/21/24 07:15:00 PM,,,,29.749,29.749,29.749,59.487,59.487,59.487
6182,06/21/24 07:15:32 PM,29.749,59.487,21.034,,,,,,
6183,06/21/24 07:30:00 PM,,,,29.277,29.277,29.277,61.954,61.954,61.954
6184,06/21/24 07:30:32 PM,29.277,61.954,21.254,,,,,,
6185,06/21/24 07:45:00 PM,,,,28.805,28.805,28.805,64.444,64.444,64.444
6186,06/21/24 07:45:32 PM,28.805,64.444,21.453,,,,,,
6187,06/21/24 08:00:00 PM,,,,28.333,28.333,28.333,67.057,67.057,67.057
6188,06/21/24 08:00:32 PM,28.333,67.057,21.655,,,,,,
6189,06/21/24 08:15:00 PM,,,,27.904,27.904,27.904,67.766,67.766,67.766
6190,06/21/24 08:15:32 PM,27.904,67.766,21.419,,,,,,
6191,06/21/24 08:30:00 PM,,,,27.303,27.303,27.303,70.672,70.672,70.672
6192,06/21/24 08:30:32 PM,27.303,70.672,21.532,,,,,,
6193,06/21/24 08:45:00 PM,,,,26.831,26.831,26.831,71.355,71.355,71.355
6194,06/21/24 08:45:32 PM,26.831,71.355,21.237,,,,,,
6195,06/21/24 09:00:00 PM,,,,26.274,26.274,26.274,73.846,73.846,73.846
6196,06/21/24 09:00:32 PM,26.274,73.846,21.261,,,,,,
6197,06/21/24 09:15:00 PM,,,,25.716,25.716,25.716,76.508,76.508,76.508
6198,06/21/24 09:15:32 PM,25.716,76.508,21.301,,,,,,
6199,06/21/24 09:30:00 PM,,,,25.287,25.287,25.287,78.413,78.413,78.413
6200,06/21/24 09:30:32 PM,25.287,78.413,21.287,,,,,,
6201,06/21/24 09:45:00 PM,,,,24.901,24.901,24.901,81.221,81.221,81.221
6202,06/21/24 09:45:32 PM,24.901,81.221,21.487,,,,,,
6203,06/21/24 10:00:00 PM,,,,24.214,24.214,24.214,84.298,84.298,84.298
6204,06/21/24 10:00:32 PM,24.214,84.298,21.424,,,,,,
6205,06/21/24 10:15:00 PM,,,,23.785,23.785,23.785,86.032,86.032,86.032
6206,06/21/24 10:15:32 PM,23.785,86.032,21.336,,,,,,
6207,06/21/24 10:30:00 PM,,,,23.571,23.571,23.571,86.862,86.862,86.862
6208,06/21/24 10:30:32 PM,23.571,86.862,21.282,,,,,,
6209,06/21/24 10:45:00 PM,,,,23.271,23.271,23.271,87.521,87.521,87.521
6210,06/21/24 10:45:32 PM,23.271,87.521,21.110,,,,,,
6211,06/21/24 11:00:00 PM,,,,22.885,22.885,22.885,89.597,89.597,89.597
6212,06/21/24 11:00:32 PM,22.885,89.597,21.111,,,,,,
6213,06/21/24 11:15:00 PM,,,,22.670,22.670,22.670,90.256,90.256,90.256
6214,06/21/24 11:15:32 PM,22.670,90.256,21.019,,,,,,
6215,06/21/24 11:30:00 PM,,,,22.498,22.498,22.498,90.891,90.891,90.891
6216,06/21/24 11:30:32 PM,22.498,90.891,20.963,,,,,,
6217,06/21/24 11:45:00 PM,,,,22.241,22.241,22.241,91.136,91.136,91.136
6218,06/21/24 11:45:32 PM,22.241,91.136,20.752,,,,,,
6219,06/22/24 12:00:00 AM,,,,21.898,21.898,21.898,92.283,92.283,92.283
6220,06/22/24 12:00:32 AM,21.898,92.283,20.616,,,,,,
6221,06/22/24 12:15:00 AM,,,,21.769,21.769,21.769,92.650,92.650,92.650
6222,06/22/24 12:15:32 AM,21.769,92.650,20.553,,,,,,
6223,06/22/24 12:30:00 AM,,,,21.640,21.640,21.640,92.723,92.723,92.723
6224,06/22/24 12:30:32 AM,21.640,92.723,20.438,,,,,,
6225,06/22/24 12:45:00 AM,,,,21.426,21.426,21.426,93.407,93.407,93.407
6226,06/22/24 12:45:32 AM,21.426,93.407,20.344,,,,,,
6227,06/22/24 01:00:00 AM,,,,21.126,21.126,21.126,94.335,94.335,94.335
